"","INTERCEPT_ID","LOCATION_ID","LOCATION_NM","INTERCEPT_DT","TIME_ID","FINAL_DETERM_ID","INTERCEPT_NUM","PORT_REFERENCE_NUMBER","PATHWAY","MODE_OF_TRANSPORT","FORWARD_TO","PRIORITY","OVERTIME_FL","UDF1","ORIGIN_UNSURE_FL","ORIGIN","ORIGIN_ID","DESTINATION_STATE","DESTINATION_CITY","DESTINATION_ZIP","IMPORTED_AS","MATERIAL_FOR","WHERE_INTERCEPT","AIRLINE","MARITIME_NM","CARRIER_NUM","SHIPMENT_ID_NUM","SHIPMENT_TYPE","NATIONAL_AGR_RELEASE_PROG","HOST_PROXIMITY","INSP_HOST","INSP_GENUS","INSP_AGRICULT_FL","INVALID_INSP_HOST","BIO_HOST","BIO_GENUS","BIO_AGRICULT_FL","INVALID_BIO_HOST","HOST_PART","HOST_QUANTITY","UNIT","DISEASE_STAGE","ALIVE_IMMATURE","ALIVE_PUPAE","ALIVE_ADULT","ALIVE_EGG","ALIVE_CYST","DEAD_IMMATURE","DEAD_PUPAE","DEAD_ADULT","DEAD_EGG","DEAD_CYST","NIS_REVIEW_FL","PEST","INVALID_PEST","INCONCL_REASON","PEST_TYPE","REPORTABLE_FL","PEST_ORDER","SUB_ORDER","SUPER_FAMILY","FAMILY","SUB_FAMILY","TRIBE","GENUS","SUB_GENUS","SPECIES","SUB_SPECIES","AUTHOR","PEST_REMARKS","DETERMINED_BY","DETERMINED_DT","DETERM_REMARKS","QUARANTINE_STATUS","SEL_LOT","APPROVED_FL","REMARKS","F309_ID","CREATE_USER","CREATE_DT","MODIFY_USER","MODIFY_DT","REFRESH_DT"
"5518",2665739,233,"CA Otay Mesa CBP","2014-09-04 00:00:00",12666,3812755,"APSCA142504874002",NA,"Land Border","POV","None","Routine","Y","1861","N","Mexico",140,NA,NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,1,"Kilogram",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pyraustinae, species of (Crambidae)",NA,NA,"Insect","Y","Lepidoptera",NA,"Pyraloidea","Crambidae","Pyraustinae",NA,NA,NA,NA,NA,NA,NA,"Greg G Bartman","2014-09-18 00:00:00",NA,NA,NA,"Y","Entomology: ID Lepidoptera found inside dried plums from Mexico.",2645462,"ACORONEL","2014-09-07 17:14:50","GGBARTMAN","2014-09-18 17:56:04","2021-04-19 01:00:06"
"5519",2092079,680,"CHL Chile PPQ","2008-02-19 00:00:00",10277,4525350,"APFXX112344353024","2008-210","Pre-departure",NA,"None","Routine","N",NA,"N","Chile",44,NA,NA,NA,NA,"Consumption","Permit Cargo",NA,NA,NA,NA,NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"James D Young","2017-03-17 00:00:00","prob. Proeulia sp.",NA,NA,"Y",NA,2077975,"TALILLY","2011-08-22 09:56:17","JYOUNG","2017-03-17 13:45:00","2021-04-19 01:00:06"
"5520",2092106,680,"CHL Chile PPQ","2008-01-28 00:00:00",10255,4525157,"APFXX112344353036","2008-187","Pre-departure",NA,"None","Routine","N",NA,"N","Chile",44,NA,NA,NA,NA,"Consumption","Permit Cargo",NA,NA,NA,NA,NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"James D Young","2017-03-17 00:00:00","Prob. Proeulia sp.",NA,NA,"Y",NA,2078000,"TALILLY","2011-08-22 10:22:53","JYOUNG","2017-03-17 10:19:07","2021-04-19 01:00:06"
"5521",2581126,47,"TX Dallas/Ft. Worth CBP","2014-03-02 00:00:00",12480,3661224,"APHTX140823539003",NA,"Airport","Aircraft","None","Routine","N","AGT REFERRAL","N","Iran",103,"Texas","DALLAS",NA,"Fruit","Propagation","Baggage","Lufthansa Air , Germany",NA,"438",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"Richard P Elliott","2014-03-24 00:00:00",NA,NA,NA,"Y","DRY APRICOTS",2561505,"SAVANWYCKHOUSE","2014-03-23 19:33:05","RPELLIOTT","2014-03-24 11:18:12","2021-04-19 01:00:06"
"5522",1114166,454,"GA Atlanta PIS PPQ","2005-08-10 00:00:00",9354,1612052,"ATLGA053621036360","1036360","Airport",NA,"None","Routine","Y","ATL","N","Macedonia",128,"Georgia",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"DL-67",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Grapholita sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,"Grapholita",NA,NA,NA,NA,NA,"John W Brown","2006-08-25 00:00:00","Grapholita Sp.    Other Sex, Life Stage, Or Caste Needed. No Comparable Identified Specimens In The

u.S.National Collection.",NA,600245,"Y"," ",1114166,"PIN309","2005-12-28 12:50:16","SELISID","2006-08-25 10:52:29","2021-04-19 01:00:06"
"5523",850241,680,"CHL Chile PPQ","2002-12-13 00:00:00",8383,1079844,"CHLXX050412105490","2105490","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","With","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",432,"Case",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N","Agrotis sp. (Noctuidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Noctuidae",NA,NA,"Agrotis",NA,NA,NA,NA,NA,"Frank J Salantri","2005-02-10 13:53:28",NA,NA,NA,"Y","432 CS ",850241,"PIN309","2005-02-10 13:53:28","PIN309","2006-06-09 10:55:24","2021-04-19 01:00:06"
"5524",850237,680,"CHL Chile PPQ","2002-11-28 00:00:00",8368,1079838,"CHLXX050412105450","2105450","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","With","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1496,"Case",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N","Nomophila sp. (Crambidae)",NA,NA,"Insect","Y","Lepidoptera",NA,"Pyraloidea","Crambidae","Spilomelinae",NA,"Nomophila",NA,NA,NA,NA,NA,"Frank J Salantri","2005-02-10 13:49:16",NA,NA,NA,"Y","1496 CS ",850237,"PIN309","2005-02-10 13:49:16","PIN309","2006-06-09 10:55:24","2021-04-19 01:00:06"
"5525",891303,158,"FL Miami PIS PPQ","2005-07-03 00:00:00",9316,1135019,"MIAFL060542879360","2879360","Airport",NA,"None","Routine","N","MIA","N","Chile",44,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"LA500",NA,"N","With","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Dried Fruit",1,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"Jon A Lewis","2006-02-23 10:41:59",NA,NA,NA,"Y","1 KG 415 1  ",891303,"PIN309","2006-02-23 10:41:59","PIN309","2006-06-09 10:58:33","2021-04-19 01:00:06"
"5526",891305,158,"FL Miami PIS PPQ","2005-07-03 00:00:00",9316,1135023,"MIAFL060542879370","2879370","Airport",NA,"None","Routine","N","MIA","N","Chile",44,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"LA500",NA,"N","With","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Dried Fruit",1,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ephestia elutella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Ephestia",NA,"elutella",NA,"(Hübner)",NA,"Jon A Lewis","2006-02-23 10:44:27",NA,NA,NA,"Y","1 KG 415 1  ",891305,"PIN309","2006-02-23 10:44:27","PIN309","2006-06-09 10:58:33","2021-04-19 01:00:06"
"5527",814539,680,"CHL Chile PPQ","2003-01-23 00:00:00",8424,1030847,"CHLXX042862098840","2098840","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2616,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2004-10-12 11:22:38",NA,NA,NA,"Y","2616 CS ",814539,"PIN309","2004-10-12 11:22:38","PIN309","2006-06-09 10:52:40","2021-04-19 01:00:06"
"5528",3103900,21,"MA Boston CBP","2017-05-05 00:00:00",13640,4663130,"APBMA171257787002",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Turkey",218,NA,NA,NA,"Fruit","Consumption","Baggage","Turkish Airlines, Istanbul, Turkey",NA,"81",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Thaumatotibia leucotreta Meyrick (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae","Grapholitini","Thaumatotibia",NA,"leucotreta",NA,"Meyrick","synonyms: Cryptophlebia leucotreta","Mark Metz","2018-03-27 00:00:00",NA,NA,1706385,"Y","Seized by CBPAS Chapel.",3077524,"MHASANUZZAMAN","2017-05-05 09:45:51","SELISID","2018-03-27 14:53:37","2021-04-19 01:00:06"
"5529",1353812,47,"TX Dallas/Ft. Worth CBP","2007-07-11 00:00:00",10054,1731110,"APHTX072062621041",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Mexico",140,"Texas",NA,NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"1064",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",4,"Kilogram",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"Jon A Lewis","2007-08-01 00:00:00",NA,NA,707223,"Y","in dried fruit",1349942,"RPELLIOTT","2007-07-25 16:24:01","PESTIDAPP","2007-08-09 09:39:55","2021-04-19 01:00:06"
"5530",1226797,680,"CHL Chile PPQ","2000-01-03 00:00:00",7308,1564637,"CHLXX012182048440","2048440","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1144,"Crate",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-08-06 13:27:26",NA,NA,NA,"Y","1144 CRATES ",1226797,"PIN309","2001-08-06 13:27:26","PIN309","2006-06-09 11:28:20","2021-04-19 01:00:06"
"5531",1494464,241,"CA San Francisco CBP","2008-09-02 00:00:00",10473,2162903,"APSCA082636053002","125765","Airport","Aircraft","None","Routine","N",NA,"N","South Korea",115,"In Transit",NA,NA,"Fruit","Consumption","Baggage","United Airlines, United States",NA,"892",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,9,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Olethreutinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae",NA,NA,NA,NA,NA,NA,NA,"John W Brown","2009-09-11 00:00:00"," poss. Grapholita  sp.  Other sex, life stage, or caste needed.",NA,812719,"Y",NA,1487936,"ADJARA","2008-09-19 13:58:37","SELISID","2009-09-11 14:52:13","2021-04-19 01:00:06"
"5532",905361,680,"CHL Chile PPQ","2004-01-02 00:00:00",8768,1153308,"CHLXX060802117880","2117880","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1968,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2006-03-21 15:43:11",NA,NA,NA,"Y","1968 CS ",905361,"PIN309","2006-03-21 15:43:11","PESTIDAPP","2006-07-06 08:01:03","2021-04-19 01:00:06"
"5533",906035,680,"CHL Chile PPQ","2004-02-14 00:00:00",8811,1154201,"CHLXX060832118970","2118970","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",538,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2006-03-24 14:32:39",NA,NA,NA,"Y","538 CS ",906035,"PIN309","2006-03-24 14:32:39","PESTIDAPP","2006-07-06 08:26:46","2021-04-19 01:00:06"
"5534",3042324,47,"TX Dallas/Ft. Worth CBP","2016-09-14 00:00:00",13407,4444370,"APHTX162745564003",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Mexico",140,"Minnesota","Minneapolis"," ","Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"1066",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Dried Flower",1,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"Nathan L Cottrell","2016-10-03 00:00:00",NA,NA,NA,"Y",NA,3016872,"MPDRAHEIM","2016-09-30 15:41:01","NCOTTRELL","2016-10-03 10:07:09","2021-04-19 01:00:06"
"5535",3191272,141,"CA Los Angeles CBP","2018-06-21 00:00:00",14052,4747427,"APLCA181727800001",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Armenia",11,"California","North Hollywood",NA,"Fruit","Consumption","Baggage","Aeroflot Russian International Airlines, Moscow, Russia",NA,"106","TBIT",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",9,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Cydia sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae","Grapholitini","Cydia",NA,NA,NA,NA,NA,"Mark Metz","2018-11-28 00:00:00"," Other sex, life stage, or caste needed.",NA,1803431,"Y","Lepidoptera",3162290,"FPALTOMARI","2018-06-21 19:57:38","SELISID","2018-11-28 15:38:39","2021-04-19 01:00:06"
"5536",905346,680,"CHL Chile PPQ","2004-01-02 00:00:00",8768,1153284,"CHLXX060802117710","2117710","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2408,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2006-03-21 15:06:06",NA,NA,NA,"Y","2408 CS ",905346,"PIN309","2006-03-21 15:06:06","PESTIDAPP","2006-07-06 07:52:44","2021-04-19 01:00:06"
"5537",2060354,141,"CA Los Angeles CBP","2011-06-27 00:00:00",11501,2802479,"APLCA111786471003",NA,"Airport","Aircraft","None","Routine","N","SAT 2","N","Armenia",11,"California","los angeles",NA,NA,"Consumption","Baggage","KLM Royal Dutch Airlines, Amsterdam, Netherlands",NA,"KL 601",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Cydia sp. (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae","Grapholitini","Cydia",NA,NA,NA,NA,NA,"Greg G Bartman","2011-06-30 00:00:00",NA,NA,NA,"Y",NA,2046926,"MESPINOSA","2011-06-27 18:49:52","SALLEY","2011-06-30 17:38:41","2021-04-19 01:00:06"
"5538",605307,158,"FL Miami PIS PPQ","2000-12-17 00:00:00",7657,738362,"MIAFL010537047780","7047780","Airport",NA,"None","Routine","Y","MIA","N","Turkey",218,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"TK 007",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Ephestia elutella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Ephestia",NA,"elutella",NA,"(Hübner)",NA,"M. Alma Solis","2001-02-22 20:27:08",NA,NA,NA,"Y","2 POUNDS 415 1  ",605307,"PIN309","2001-02-22 20:27:08","PTOUHEY","2020-12-29 10:31:32","2021-04-19 01:00:06"
"5539",2485776,106,"TX Houston Air CBP","2013-08-25 00:00:00",12291,3506214,"APHTX132423974004",NA,"Airport",NA,"None","Routine","N",NA,"N","Kyrgyzstan",117,"Texas","The Woodlands",NA,"Fruit","Consumption","Baggage","Singapore Airlines, Singapore",NA,"62",NA,NA,"N","With","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",5,"Each",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Olethreutinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae",NA,NA,NA,NA,NA,NA,NA,"Eric M McDonald","2013-09-04 00:00:00",NA,NA,NA,"Y","Leps with peach from Kyrgyzstan.",2466917,"DEDECKER","2013-08-30 16:47:49","EMMCDONALD","2013-09-04 09:28:18","2021-04-19 01:00:06"
"5540",1294928,141,"CA Los Angeles CBP","2006-12-24 00:00:00",9855,1655008,"APLCA070192951043","206864","Airport",NA,"None","Routine","N",NA,"N","Mexico",140,"California",NA,NA,"Fruit","Consumption","Baggage","Mexicana, Mexico, Mexico",NA,"MX 904",NA,NA,"N","In","Prunus spinosa","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",4,"Kilogram",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Olethreutinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae",NA,NA,NA,NA,NA,NA,NA,"Bertram Lindsey","2007-01-19 00:00:00",NA,NA,NA,"Y",NA,1293236,"SALLEY","2007-01-19 17:42:46","PESTIDAPP","2007-02-13 16:42:08","2021-04-19 01:00:06"
"5541",1238218,158,"FL Miami PIS PPQ","1999-09-08 00:00:00",7191,1579207,"MIAFL003211895020","1895020","Airport",NA,"None","Routine","N","MIA","N","Peru",170,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"CM 300",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricidae, species of",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae",NA,NA,NA,NA,NA,NA,NA,NA,"John W Brown","2000-11-16 15:13:43",NA,NA,NA,"Y","1 BAG 415 1 Somewhat troublesome - mostly Olethreutinae-like, but with trisetose SV group on A7 (as in Tortricinae). ",1238218,"PIN309","2000-11-16 15:13:43","PTOUHEY","2020-12-29 10:31:32","2021-04-19 01:00:06"
"5542",1055895,435,"MA Boston PPQ","1995-09-04 00:00:00",5726,1339004,"BOSMA980827418760","7418760","Airport",NA,"None","Routine","N","BOS","N","Italy",107,"Rhode Island",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"AZ 614",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",10,"Each",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Olethreutinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Olethreutinae",NA,NA,NA,NA,NA,NA,NA,"David N Adamski","1998-03-23 11:53:15",NA,NA,NA,"Y","10 plums PINET *BOS204-SEP-95200 *PINET 309* ",1055895,"PIN309","1998-03-23 11:53:15","PIN309","2006-06-09 11:12:57","2021-04-19 01:00:06"
"5543",906022,680,"CHL Chile PPQ","2004-02-10 00:00:00",8807,1154180,"CHLXX060832118930","2118930","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",712,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2006-03-24 14:23:03",NA,NA,NA,"Y","712 CS ",906022,"PIN309","2006-03-24 14:23:03","PESTIDAPP","2006-07-06 08:25:19","2021-04-19 01:00:06"
"5544",906027,680,"CHL Chile PPQ","2004-02-07 00:00:00",8804,1154187,"CHLXX060832118940","2118940","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1296,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2006-03-24 14:27:03",NA,NA,NA,"Y","1296 CS ",906027,"PIN309","2006-03-24 14:27:03","PESTIDAPP","2006-07-06 08:25:40","2021-04-19 01:00:06"
"5545",739348,680,"CHL Chile PPQ","2002-02-13 00:00:00",8080,929015,"CHLXX030582075590","2075590","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1160,"Case",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Tortricinae, species of (Tortricidae)",NA,NA,"Insect","Y","Lepidoptera",NA,NA,"Tortricidae","Tortricinae",NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2003-02-27 20:11:07",NA,NA,NA,"Y","1160CS ",739348,"PIN309","2003-02-27 20:11:07","PIN309","2006-06-09 10:46:42","2021-04-19 01:00:06"
"5546",2944407,102,"HI Honolulu CBP","2016-03-10 00:00:00",13219,4846078,"APSHI160723799001","549","Airport","Aircraft","None","Routine","N",NA,"N","Japan",109,NA,NA,NA,NA,"Consumption","Baggage","China Airlines, Taipei, Taiwan",NA,"018",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Erebidae, species of",NA,NA,"Insect","Y","Lepidoptera",NA,"Noctuoidea","Erebidae",NA,NA,NA,NA,NA,NA,NA,"New name for Arctiidae, Lymantriidae and parts of Nocuidae.  See Lafontaine, et al (2010) and Zahiri, et al (2011)","Steven Passoa","2019-10-25 00:00:00",NA,NA,NA,"Y",NA,2921136,"JQDELACRUZ","2016-03-12 12:56:43","DTGARCIA","2019-10-25 10:08:05","2021-04-19 01:00:06"
"5547",1814908,157,"FL Miami Air CBP","2010-05-02 00:00:00",11080,3994701,"APMFL101235416002","436504","Airport","Aircraft","None","Routine","N","jjj","N","Peru",170,NA,NA,NA,NA,"Non-Entry","Baggage","Lan Peru, Peru",NA,"2514",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"William Tang","2015-04-21 00:00:00",NA,NA,NA,"Y",NA,1804736,"SMTALAVERA","2010-05-03 16:35:55","WTANG","2015-04-21 11:42:34","2021-04-19 01:00:06"
"5548",659212,454,"GA Atlanta PIS PPQ","2002-01-07 00:00:00",8043,816755,"ATLGA020660227090","0227090","Airport",NA,"None","Routine","N","ATL","N","Mexico",140,"Georgia",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"MEXICO-600",NA,"N","With","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,NA,3,"Pound",NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"N","Plodia interpunctella (Hübner) (Pyralidae) *Non-Rep*",NA,NA,"Insect","N","Lepidoptera",NA,"Pyraloidea","Pyralidae","Phycitinae",NA,"Plodia",NA,"interpunctella",NA,"(Hübner)",NA,"M. Alma Solis","2002-03-07 11:05:08",NA,NA,NA,"Y","3 LBS. 415 1  ",659212,"PIN309","2002-03-07 11:05:08","PIN309","2006-06-09 10:40:23","2021-04-19 01:00:06"
